Participant,Rater Code,Count,Unusable,Gender,Sex_Orient,SD_Sex_Orient,Rom_Rel,Age,Ethnicity,Col_Blind,Vis_Impair,Experimenter,FirstBlock,BlockOne,Label,TargetNum,StimSeat,StimGender,StimulusType,OrientationMatch,Rating
2,C002,34,0,1,4,,2,19,4,2,2,1,6,1,G046A_M_DNwithAudio,046A,0,1,5,0,8
2,C002,35,0,1,4,,2,19,4,2,2,1,6,1,G046A_M_SE,046A,0,1,2,0,7
2,C002,36,0,1,4,,2,19,4,2,2,1,6,1,G046A_M_SN,046A,0,1,1,0,8
2,C002,37,0,1,4,,2,19,4,2,2,1,6,0,G052A_M_DE,052A,0,1,4,0,5
2,C002,38,0,1,4,,2,19,4,2,2,1,6,0,G052A_M_DEwithAudio,052A,0,1,6,0,6
2,C002,39,0,1,4,,2,19,4,2,2,1,6,0,G052A_M_DN,052A,0,1,3,0,6
2,C002,40,0,1,4,,2,19,4,2,2,1,6,0,G052A_M_DNwithAudio,052A,0,1,5,0,5
2,C002,41,0,1,4,,2,19,4,2,2,1,6,0,G052A_M_SE,052A,0,1,2,0,7
2,C002,42,0,1,4,,2,19,4,2,2,1,6,0,G052A_M_SN,052A,0,1,1,0,6
2,C002,43,0,1,4,,2,19,4,2,2,1,6,0,G054A_F_DE,054A,0,0,4,1,8
2,C002,44,0,1,4,,2,19,4,2,2,1,6,0,G054A_F_DEwithAudio,054A,0,0,6,1,8
2,C002,45,0,1,4,,2,19,4,2,2,1,6,0,G054A_F_DN,054A,0,0,3,1,8
2,C002,46,0,1,4,,2,19,4,2,2,1,6,0,G054A_F_DNwithAudio,054A,0,0,5,1,8
2,C002,47,0,1,4,,2,19,4,2,2,1,6,0,G054A_F_SE,054A,0,0,2,1,8
2,C002,48,0,1,4,,2,19,4,2,2,1,6,0,G054A_F_SN,054A,0,0,1,1,7
2,C002,49,0,1,4,,2,19,4,2,2,1,6,0,G054B_M_DE,054B,1,1,4,0,5
2,C002,50,0,1,4,,2,19,4,2,2,1,6,0,G054B_M_DEwithAudio,054B,1,1,6,0,5
2,C002,51,0,1,4,,2,19,4,2,2,1,6,0,G054B_M_DN,054B,1,1,3,0,5
2,C002,52,0,1,4,,2,19,4,2,2,1,6,0,G054B_M_DNwithAudio,054B,1,1,5,0,5
2,C002,53,0,1,4,,2,19,4,2,2,1,6,0,G054B_M_SE,054B,1,1,2,0,5
2,C002,54,0,1,4,,2,19,4,2,2,1,6,0,G054B_M_SN,054B,1,1,1,0,6
2,C002,55,0,1,4,,2,19,4,2,2,1,6,0,G062C_F_DE,062C,2,0,4,1,5
2,C002,56,0,1,4,,2,19,4,2,2,1,6,0,G062C_F_DEwithAudio,062C,2,0,6,1,7
2,C002,57,0,1,4,,2,19,4,2,2,1,6,0,G062C_F_DN,062C,2,0,3,1,5
2,C002,58,0,1,4,,2,19,4,2,2,1,6,0,G062C_F_DNwithAudio,062C,2,0,5,1,6
2,C002,59,0,1,4,,2,19,4,2,2,1,6,0,G062C_F_SE,062C,2,0,2,1,5
2,C002,60,0,1,4,,2,19,4,2,2,1,6,0,G062C_F_SN,062C,2,0,1,1,6
2,C002,61,0,1,4,,2,19,4,2,2,1,6,0,G067B_F_DE,067B,1,0,4,1,8
2,C002,62,0,1,4,,2,19,4,2,2,1,6,0,G067B_F_DEwithAudio,067B,1,0,6,1,8
2,C002,63,0,1,4,,2,19,4,2,2,1,6,0,G067B_F_DN,067B,1,0,3,1,8
2,C002,64,0,1,4,,2,19,4,2,2,1,6,0,G067B_F_DNwithAudio,067B,1,0,5,1,8
2,C002,65,0,1,4,,2,19,4,2,2,1,6,0,G067B_F_SE,067B,1,0,2,1,7
2,C002,66,0,1,4,,2,19,4,2,2,1,6,0,G067B_F_SN,067B,1,0,1,1,7
2,C002,67,0,1,4,,2,19,4,2,2,1,6,0,G067C_M_DE,067C,2,1,4,0,5
2,C002,68,0,1,4,,2,19,4,2,2,1,6,0,G067C_M_DEwithAudio,067C,2,1,6,0,5
2,C002,69,0,1,4,,2,19,4,2,2,1,6,0,G067C_M_DN,067C,2,1,3,0,5
2,C002,70,0,1,4,,2,19,4,2,2,1,6,0,G067C_M_DNwithAudio,067C,2,1,5,0,5
2,C002,71,0,1,4,,2,19,4,2,2,1,6,0,G067C_M_SE,067C,2,1,2,0,5
2,C002,72,0,1,4,,2,19,4,2,2,1,6,0,G067C_M_SN,067C,2,1,1,0,5
2,C002,73,0,1,4,,2,19,4,2,2,1,6,0,G074A_M_DE,074A,0,1,4,0,6
2,C002,74,0,1,4,,2,19,4,2,2,1,6,0,G074A_M_DEwithAudio,074A,0,1,6,0,5
2,C002,75,0,1,4,,2,19,4,2,2,1,6,0,G074A_M_DN,074A,0,1,3,0,5
2,C002,76,0,1,4,,2,19,4,2,2,1,6,0,G074A_M_DNwithAudio,074A,0,1,5,0,5
2,C002,77,0,1,4,,2,19,4,2,2,1,6,0,G074A_M_SE,074A,0,1,2,0,5
2,C002,78,0,1,4,,2,19,4,2,2,1,6,0,G074A_M_SN,074A,0,1,1,0,7
2,C002,79,0,1,4,,2,19,4,2,2,1,6,0,G075B_F_DE,075B,1,0,4,1,5
2,C002,80,0,1,4,,2,19,4,2,2,1,6,0,G075B_F_DEwithAudio,075B,1,0,6,1,7
2,C002,81,0,1,4,,2,19,4,2,2,1,6,0,G075B_F_DN,075B,1,0,3,1,8
2,C002,82,0,1,4,,2,19,4,2,2,1,6,0,G075B_F_DNwithAudio,075B,1,0,5,1,6
2,C002,83,0,1,4,,2,19,4,2,2,1,6,0,G075B_F_SE,075B,1,0,2,1,7
2,C002,84,0,1,4,,2,19,4,2,2,1,6,0,G075B_F_SN,075B,1,0,1,1,7
2,C002,85,0,1,4,,2,19,4,2,2,1,6,0,G078A_F_DE,078A,0,0,4,1,7
2,C002,86,0,1,4,,2,19,4,2,2,1,6,0,G078A_F_DEwithAudio,078A,0,0,6,1,7
2,C002,87,0,1,4,,2,19,4,2,2,1,6,0,G078A_F_DN,078A,0,0,3,1,6
2,C002,88,0,1,4,,2,19,4,2,2,1,6,0,G078A_F_DNwithAudio,078A,0,0,5,1,6
2,C002,89,0,1,4,,2,19,4,2,2,1,6,0,G078A_F_SE,078A,0,0,2,1,7
2,C002,90,0,1,4,,2,19,4,2,2,1,6,0,G078A_F_SN,078A,0,0,1,1,6
2,C002,91,0,1,4,,2,19,4,2,2,1,6,0,G084A_M_DE,084A,0,1,4,0,6
2,C002,92,0,1,4,,2,19,4,2,2,1,6,0,G084A_M_DEwithAudio,084A,0,1,6,0,6
2,C002,93,0,1,4,,2,19,4,2,2,1,6,0,G084A_M_DN,084A,0,1,3,0,5
2,C002,94,0,1,4,,2,19,4,2,2,1,6,0,G084A_M_DNwithAudio,084A,0,1,5,0,6
2,C002,95,0,1,4,,2,19,4,2,2,1,6,0,G084A_M_SE,084A,0,1,2,0,6
2,C002,96,0,1,4,,2,19,4,2,2,1,6,0,G084A_M_SN,084A,0,1,1,0,5
2,C002,97,0,1,4,,2,19,4,2,2,1,6,0,G087C_F_DE,087C,2,0,4,1,6
2,C002,98,0,1,4,,2,19,4,2,2,1,6,0,G087C_F_DEwithAudio,087C,2,0,6,1,7
2,C002,99,0,1,4,,2,19,4,2,2,1,6,0,G087C_F_DN,087C,2,0,3,1,6
2,C002,100,0,1,4,,2,19,4,2,2,1,6,0,G087C_F_DNwithAudio,087C,2,0,5,1,7
2,C002,101,0,1,4,,2,19,4,2,2,1,6,0,G087C_F_SE,087C,2,0,2,1,6
2,C002,102,0,1,4,,2,19,4,2,2,1,6,0,G087C_F_SN,087C,2,0,1,1,8
2,C002,103,0,1,4,,2,19,4,2,2,1,6,0,G094C_M_DE,094C,2,1,4,0,7
2,C002,104,0,1,4,,2,19,4,2,2,1,6,0,G094C_M_DEwithAudio,094C,2,1,6,0,8
2,C002,105,0,1,4,,2,19,4,2,2,1,6,0,G094C_M_DN,094C,2,1,3,0,6
2,C002,106,0,1,4,,2,19,4,2,2,1,6,0,G094C_M_DNwithAudio,094C,2,1,5,0,7
2,C002,107,0,1,4,,2,19,4,2,2,1,6,0,G094C_M_SE,094C,2,1,2,0,6
2,C002,108,0,1,4,,2,19,4,2,2,1,6,0,G094C_M_SN,094C,2,1,1,0,7
2,C002,109,0,1,4,,2,19,4,2,2,1,6,0,G100C_M_DE,100C,2,1,4,0,5
2,C002,110,0,1,4,,2,19,4,2,2,1,6,0,G100C_M_DEwithAudio,100C,2,1,6,0,5
2,C002,111,0,1,4,,2,19,4,2,2,1,6,0,G100C_M_DN,100C,2,1,3,0,5
2,C002,112,0,1,4,,2,19,4,2,2,1,6,0,G100C_M_DNwithAudio,100C,2,1,5,0,5
2,C002,113,0,1,4,,2,19,4,2,2,1,6,0,G100C_M_SE,100C,2,1,2,0,5
2,C002,114,0,1,4,,2,19,4,2,2,1,6,0,G100C_M_SN,100C,2,1,1,0,5
2,C002,115,0,1,4,,2,19,4,2,2,1,6,0,G101B_F_DE,101B,1,0,4,1,5
2,C002,116,0,1,4,,2,19,4,2,2,1,6,0,G101B_F_DEwithAudio,101B,1,0,6,1,7
2,C002,117,0,1,4,,2,19,4,2,2,1,6,0,G101B_F_DN,101B,1,0,3,1,7
2,C002,118,0,1,4,,2,19,4,2,2,1,6,0,G101B_F_DNwithAudio,101B,1,0,5,1,6
2,C002,119,0,1,4,,2,19,4,2,2,1,6,0,G101B_F_SE,101B,1,0,2,1,6
2,C002,120,0,1,4,,2,19,4,2,2,1,6,0,G101B_F_SN,101B,1,0,1,1,5
2,C002,121,0,1,4,,2,19,4,2,2,1,6,0,G105A_M_DE,105A,0,1,4,0,5
2,C002,122,0,1,4,,2,19,4,2,2,1,6,0,G105A_M_DEwithAudio,105A,0,1,6,0,5
2,C002,123,0,1,4,,2,19,4,2,2,1,6,0,G105A_M_DN,105A,0,1,3,0,5
2,C002,124,0,1,4,,2,19,4,2,2,1,6,0,G105A_M_DNwithAudio,105A,0,1,5,0,5
2,C002,125,0,1,4,,2,19,4,2,2,1,6,0,G105A_M_SE,105A,0,1,2,0,5
2,C002,126,0,1,4,,2,19,4,2,2,1,6,0,G105A_M_SN,105A,0,1,1,0,5
2,C002,127,0,1,4,,2,19,4,2,2,1,6,0,G110A_F_DE,110A,0,0,4,1,5
2,C002,128,0,1,4,,2,19,4,2,2,1,6,0,G110A_F_DEwithAudio,110A,0,0,6,1,5
2,C002,129,0,1,4,,2,19,4,2,2,1,6,0,G110A_F_DN,110A,0,0,3,1,7
2,C002,130,0,1,4,,2,19,4,2,2,1,6,0,G110A_F_DNwithAudio,110A,0,0,5,1,6
2,C002,131,0,1,4,,2,19,4,2,2,1,6,0,G110A_F_SE,110A,0,0,2,1,5
2,C002,132,0,1,4,,2,19,4,2,2,1,6,0,G110A_F_SN,110A,0,0,1,1,6
2,C002,133,0,1,4,,2,19,4,2,2,1,6,0,G131A_F_DE,131A,0,0,4,1,7
2,C002,134,0,1,4,,2,19,4,2,2,1,6,0,G131A_F_DEwithAudio,131A,0,0,6,1,7
2,C002,135,0,1,4,,2,19,4,2,2,1,6,0,G131A_F_DN,131A,0,0,3,1,7
2,C002,136,0,1,4,,2,19,4,2,2,1,6,0,G131A_F_DNwithAudio,131A,0,0,5,1,7
2,C002,137,0,1,4,,2,19,4,2,2,1,6,0,G131A_F_SE,131A,0,0,2,1,6
2,C002,138,0,1,4,,2,19,4,2,2,1,6,0,G131A_F_SN,131A,0,0,1,1,7
2,C002,139,0,1,4,,2,19,4,2,2,1,6,0,G147C_M_DE,147C,2,1,4,0,5
2,C002,140,0,1,4,,2,19,4,2,2,1,6,0,G147C_M_DEwithAudio,147C,2,1,6,0,5
2,C002,141,0,1,4,,2,19,4,2,2,1,6,0,G147C_M_DN,147C,2,1,3,0,5
2,C002,142,0,1,4,,2,19,4,2,2,1,6,0,G147C_M_DNwithAudio,147C,2,1,5,0,5
2,C002,143,0,1,4,,2,19,4,2,2,1,6,0,G147C_M_SE,147C,2,1,2,0,6
2,C002,144,0,1,4,,2,19,4,2,2,1,6,0,G147C_M_SN,147C,2,1,1,0,5
2,C002,145,0,1,4,,2,19,4,2,2,1,6,0,G169A_M_DE,169A,0,1,4,0,5
2,C002,146,0,1,4,,2,19,4,2,2,1,6,0,G169A_M_DEwithAudio,169A,0,1,6,0,5
2,C002,147,0,1,4,,2,19,4,2,2,1,6,0,G169A_M_DN,169A,0,1,3,0,5
2,C002,148,0,1,4,,2,19,4,2,2,1,6,0,G169A_M_DNwithAudio,169A,0,1,5,0,5
2,C002,149,0,1,4,,2,19,4,2,2,1,6,0,G169A_M_SE,169A,0,1,2,0,5
2,C002,150,0,1,4,,2,19,4,2,2,1,6,0,G169A_M_SN,169A,0,1,1,0,5
2,C002,151,0,1,4,,2,19,4,2,2,1,6,0,G170A_M_DE,170A,0,1,4,0,5
2,C002,152,0,1,4,,2,19,4,2,2,1,6,0,G170A_M_DEwithAudio,170A,0,1,6,0,5
2,C002,153,0,1,4,,2,19,4,2,2,1,6,0,G170A_M_DN,170A,0,1,3,0,5
2,C002,154,0,1,4,,2,19,4,2,2,1,6,0,G170A_M_DNwithAudio,170A,0,1,5,0,7
2,C002,155,0,1,4,,2,19,4,2,2,1,6,0,G170A_M_SE,170A,0,1,2,0,5
2,C002,156,0,1,4,,2,19,4,2,2,1,6,0,G170A_M_SN,170A,0,1,1,0,7
2,C002,157,0,1,4,,2,19,4,2,2,1,6,0,G170C_F_DE,170C,2,0,4,1,5
2,C002,158,0,1,4,,2,19,4,2,2,1,6,0,G170C_F_DEwithAudio,170C,2,0,6,1,6
2,C002,159,0,1,4,,2,19,4,2,2,1,6,0,G170C_F_DN,170C,2,0,3,1,5
2,C002,160,0,1,4,,2,19,4,2,2,1,6,0,G170C_F_DNwithAudio,170C,2,0,5,1,5
2,C002,161,0,1,4,,2,19,4,2,2,1,6,0,G170C_F_SE,170C,2,0,2,1,7
2,C002,162,0,1,4,,2,19,4,2,2,1,6,0,G170C_F_SN,170C,2,0,1,1,7
2,C002,163,0,1,4,,2,19,4,2,2,1,6,0,G173C_F_DE,173C,2,0,4,1,6
2,C002,164,0,1,4,,2,19,4,2,2,1,6,0,G173C_F_DEwithAudio,173C,2,0,6,1,7
2,C002,165,0,1,4,,2,19,4,2,2,1,6,0,G173C_F_DN,173C,2,0,3,1,5
2,C002,166,0,1,4,,2,19,4,2,2,1,6,0,G173C_F_DNwithAudio,173C,2,0,5,1,6
2,C002,167,0,1,4,,2,19,4,2,2,1,6,0,G173C_F_SE,173C,2,0,2,1,5
2,C002,168,0,1,4,,2,19,4,2,2,1,6,0,G173C_F_SN,173C,2,0,1,1,7
2,C002,169,0,1,4,,2,19,4,2,2,1,6,0,G177B_F_DE,177B,1,0,4,1,7
2,C002,170,0,1,4,,2,19,4,2,2,1,6,0,G177B_F_DEwithAudio,177B,1,0,6,1,7
2,C002,171,0,1,4,,2,19,4,2,2,1,6,0,G177B_F_DN,177B,1,0,3,1,6
2,C002,172,0,1,4,,2,19,4,2,2,1,6,0,G177B_F_DNwithAudio,177B,1,0,5,1,7
2,C002,173,0,1,4,,2,19,4,2,2,1,6,0,G177B_F_SE,177B,1,0,2,1,5
2,C002,174,0,1,4,,2,19,4,2,2,1,6,0,G177B_F_SN,177B,1,0,1,1,5
2,C002,175,0,1,4,,2,19,4,2,2,1,6,0,G183A_M_DE,183A,0,1,4,0,6
2,C002,176,0,1,4,,2,19,4,2,2,1,6,0,G183A_M_DEwithAudio,183A,0,1,6,0,5
2,C002,177,0,1,4,,2,19,4,2,2,1,6,0,G183A_M_DN,183A,0,1,3,0,6
2,C002,178,0,1,4,,2,19,4,2,2,1,6,0,G183A_M_DNwithAudio,183A,0,1,5,0,6
2,C002,179,0,1,4,,2,19,4,2,2,1,6,0,G183A_M_SE,183A,0,1,2,0,6
2,C002,180,0,1,4,,2,19,4,2,2,1,6,0,G183A_M_SN,183A,0,1,1,0,5
2,C002,181,0,1,4,,2,19,4,2,2,1,6,0,G184C_F_DE,184C,2,0,4,1,6
2,C002,182,0,1,4,,2,19,4,2,2,1,6,0,G184C_F_DEwithAudio,184C,2,0,6,1,6
2,C002,183,0,1,4,,2,19,4,2,2,1,6,0,G184C_F_DN,184C,2,0,3,1,5
2,C002,184,0,1,4,,2,19,4,2,2,1,6,0,G184C_F_DNwithAudio,184C,2,0,5,1,5
2,C002,185,0,1,4,,2,19,4,2,2,1,6,0,G184C_F_SE,184C,2,0,2,1,5
2,C002,186,0,1,4,,2,19,4,2,2,1,6,0,G184C_F_SN,184C,2,0,1,1,5
2,C002,187,0,1,4,,2,19,4,2,2,1,6,0,G188B_M_DE,188B,1,1,4,0,5
2,C002,188,0,1,4,,2,19,4,2,2,1,6,0,G188B_M_DEwithAudio,188B,1,1,6,0,6
2,C002,189,0,1,4,,2,19,4,2,2,1,6,0,G188B_M_DN,188B,1,1,3,0,5
2,C002,190,0,1,4,,2,19,4,2,2,1,6,0,G188B_M_DNwithAudio,188B,1,1,5,0,6
2,C002,191,0,1,4,,2,19,4,2,2,1,6,0,G188B_M_SE,188B,1,1,2,0,5
2,C002,192,0,1,4,,2,19,4,2,2,1,6,0,G188B_M_SN,188B,1,1,1,0,5
2,C002,193,0,1,4,,2,19,4,2,2,1,6,0,G194A_F_DE,194A,0,0,4,1,7
2,C002,194,0,1,4,,2,19,4,2,2,1,6,0,G194A_F_DEwithAudio,194A,0,0,6,1,8
2,C002,195,0,1,4,,2,19,4,2,2,1,6,0,G194A_F_DN,194A,0,0,3,1,7
2,C002,196,0,1,4,,2,19,4,2,2,1,6,0,G194A_F_DNwithAudio,194A,0,0,5,1,7
2,C002,197,0,1,4,,2,19,4,2,2,1,6,0,G194A_F_SE,194A,0,0,2,1,6
2,C002,198,0,1,4,,2,19,4,2,2,1,6,0,G194A_F_SN,194A,0,0,1,1,7
2,C002,199,0,1,4,,2,19,4,2,2,1,6,0,G194B_F_DE,194B,1,0,4,1,7
2,C002,200,0,1,4,,2,19,4,2,2,1,6,0,G194B_F_DEwithAudio,194B,1,0,6,1,7
2,C002,201,0,1,4,,2,19,4,2,2,1,6,0,G194B_F_DN,194B,1,0,3,1,7
2,C002,202,0,1,4,,2,19,4,2,2,1,6,0,G194B_F_DNwithAudio,194B,1,0,5,1,7
2,C002,203,0,1,4,,2,19,4,2,2,1,6,0,G194B_F_SE,194B,1,0,2,1,7
2,C002,204,0,1,4,,2,19,4,2,2,1,6,0,G194B_F_SN,194B,1,0,1,1,6
2,C002,205,0,1,4,,2,19,4,2,2,1,6,0,G202A_M_DE,202A,0,1,4,0,5
2,C002,206,0,1,4,,2,19,4,2,2,1,6,0,G202A_M_DEwithAudio,202A,0,1,6,0,5
2,C002,207,0,1,4,,2,19,4,2,2,1,6,0,G202A_M_DN,202A,0,1,3,0,5
2,C002,208,0,1,4,,2,19,4,2,2,1,6,0,G202A_M_DNwithAudio,202A,0,1,5,0,5
2,C002,209,0,1,4,,2,19,4,2,2,1,6,0,G202A_M_SE,202A,0,1,2,0,5
2,C002,210,0,1,4,,2,19,4,2,2,1,6,0,G202A_M_SN,202A,0,1,1,0,5
2,C002,211,0,1,4,,2,19,4,2,2,1,6,0,G218A_M_DE,218A,0,1,4,0,7
2,C002,212,0,1,4,,2,19,4,2,2,1,6,0,G218A_M_DEwithAudio,218A,0,1,6,0,7
2,C002,213,0,1,4,,2,19,4,2,2,1,6,0,G218A_M_DN,218A,0,1,3,0,7
2,C002,214,0,1,4,,2,19,4,2,2,1,6,0,G218A_M_DNwithAudio,218A,0,1,5,0,6
2,C002,215,0,1,4,,2,19,4,2,2,1,6,0,G218A_M_SE,218A,0,1,2,0,6
2,C002,216,0,1,4,,2,19,4,2,2,1,6,0,G218A_M_SN,218A,0,1,1,0,6
3,C004,1,0,1,4,,1,18,5,2,2,1,5,1,G002C_F_DE,002C,2,0,4,1,6
3,C004,2,0,1,4,,1,18,5,2,2,1,5,1,G002C_F_DEwithAudio,002C,2,0,6,1,7
3,C004,3,0,1,4,,1,18,5,2,2,1,5,1,G002C_F_DN,002C,2,0,3,1,6
3,C004,4,0,1,4,,1,18,5,2,2,1,5,1,G002C_F_DNwithAudio,002C,2,0,5,1,7
3,C004,5,0,1,4,,1,18,5,2,2,1,5,1,G002C_F_SE,002C,2,0,2,1,5
3,C004,6,0,1,4,,1,18,5,2,2,1,5,1,G002C_F_SN,002C,2,0,1,1,5
3,C004,7,0,1,4,,1,18,5,2,2,1,5,1,G003B_F_DE,003B,1,0,4,1,5
3,C004,8,0,1,4,,1,18,5,2,2,1,5,1,G003B_F_DEwithAudio,003B,1,0,6,1,6
3,C004,9,0,1,4,,1,18,5,2,2,1,5,1,G003B_F_DN,003B,1,0,3,1,5
3,C004,10,0,1,4,,1,18,5,2,2,1,5,1,G003B_F_DNwithAudio,003B,1,0,5,1,5
3,C004,11,0,1,4,,1,18,5,2,2,1,5,1,G003B_F_SE,003B,1,0,2,1,5
3,C004,12,0,1,4,,1,18,5,2,2,1,5,1,G003B_F_SN,003B,1,0,1,1,4
3,C004,13,0,1,4,,1,18,5,2,2,1,5,1,G017C_F_DE,017C,2,0,4,1,7
3,C004,14,0,1,4,,1,18,5,2,2,1,5,1,G017C_F_DEwithAudio,017C,2,0,6,1,6
3,C004,15,0,1,4,,1,18,5,2,2,1,5,1,G017C_F_DN,017C,2,0,3,1,5
3,C004,16,0,1,4,,1,18,5,2,2,1,5,1,G017C_F_DNwithAudio,017C,2,0,5,1,6
3,C004,17,0,1,4,,1,18,5,2,2,1,5,1,G017C_F_SE,017C,2,0,2,1,7
3,C004,18,0,1,4,,1,18,5,2,2,1,5,1,G017C_F_SN,017C,2,0,1,1,5
3,C004,19,0,1,4,,1,18,5,2,2,1,5,1,G022A_M_DE,022A,0,1,4,0,6
3,C004,20,0,1,4,,1,18,5,2,2,1,5,1,G022A_M_DEwithAudio,022A,0,1,6,0,7
3,C004,21,0,1,4,,1,18,5,2,2,1,5,1,G022A_M_DN,022A,0,1,3,0,7
3,C004,22,0,1,4,,1,18,5,2,2,1,5,1,G022A_M_DNwithAudio,022A,0,1,5,0,8
3,C004,23,0,1,4,,1,18,5,2,2,1,5,1,G022A_M_SE,022A,0,1,2,0,6
3,C004,24,0,1,4,,1,18,5,2,2,1,5,1,G022A_M_SN,022A,0,1,1,0,8
3,C004,25,0,1,4,,1,18,5,2,2,1,5,1,G022B_M_DE,022B,1,1,4,0,5
3,C004,26,0,1,4,,1,18,5,2,2,1,5,1,G022B_M_DEwithAudio,022B,1,1,6,0,6
3,C004,27,0,1,4,,1,18,5,2,2,1,5,1,G022B_M_DN,022B,1,1,3,0,6
3,C004,28,0,1,4,,1,18,5,2,2,1,5,1,G022B_M_DNwithAudio,022B,1,1,5,0,6
3,C004,29,0,1,4,,1,18,5,2,2,1,5,1,G022B_M_SE,022B,1,1,2,0,5
3,C004,30,0,1,4,,1,18,5,2,2,1,5,1,G022B_M_SN,022B,1,1,1,0,7
3,C004,31,0,1,4,,1,18,5,2,2,1,5,1,G046A_M_DE,046A,0,1,4,0,7
3,C004,32,0,1,4,,1,18,5,2,2,1,5,1,G046A_M_DEwithAudio,046A,0,1,6,0,6
3,C004,33,0,1,4,,1,18,5,2,2,1,5,1,G046A_M_DN,046A,0,1,3,0,5
3,C004,34,0,1,4,,1,18,5,2,2,1,5,1,G046A_M_DNwithAudio,046A,0,1,5,0,4
3,C004,35,0,1,4,,1,18,5,2,2,1,5,1,G046A_M_SE,046A,0,1,2,0,7
3,C004,36,0,1,4,,1,18,5,2,2,1,5,1,G046A_M_SN,046A,0,1,1,0,4
3,C004,37,0,1,4,,1,18,5,2,2,1,5,0,G052A_M_DE,052A,0,1,4,0,6
3,C004,38,0,1,4,,1,18,5,2,2,1,5,0,G052A_M_DEwithAudio,052A,0,1,6,0,6
3,C004,39,0,1,4,,1,18,5,2,2,1,5,0,G052A_M_DN,052A,0,1,3,0,4
3,C004,40,0,1,4,,1,18,5,2,2,1,5,0,G052A_M_DNwithAudio,052A,0,1,5,0,6
3,C004,41,0,1,4,,1,18,5,2,2,1,5,0,G052A_M_SE,052A,0,1,2,0,5
3,C004,42,0,1,4,,1,18,5,2,2,1,5,0,G052A_M_SN,052A,0,1,1,0,6
3,C004,43,0,1,4,,1,18,5,2,2,1,5,0,G054A_F_DE,054A,0,0,4,1,5
3,C004,44,0,1,4,,1,18,5,2,2,1,5,0,G054A_F_DEwithAudio,054A,0,0,6,1,6
3,C004,45,0,1,4,,1,18,5,2,2,1,5,0,G054A_F_DN,054A,0,0,3,1,5
3,C004,46,0,1,4,,1,18,5,2,2,1,5,0,G054A_F_DNwithAudio,054A,0,0,5,1,5
3,C004,47,0,1,4,,1,18,5,2,2,1,5,0,G054A_F_SE,054A,0,0,2,1,5
3,C004,48,0,1,4,,1,18,5,2,2,1,5,0,G054A_F_SN,054A,0,0,1,1,5
3,C004,49,0,1,4,,1,18,5,2,2,1,5,0,G054B_M_DE,054B,1,1,4,0,5
3,C004,50,0,1,4,,1,18,5,2,2,1,5,0,G054B_M_DEwithAudio,054B,1,1,6,0,5
3,C004,51,0,1,4,,1,18,5,2,2,1,5,0,G054B_M_DN,054B,1,1,3,0,5
3,C004,52,0,1,4,,1,18,5,2,2,1,5,0,G054B_M_DNwithAudio,054B,1,1,5,0,5
3,C004,53,0,1,4,,1,18,5,2,2,1,5,0,G054B_M_SE,054B,1,1,2,0,4
3,C004,54,0,1,4,,1,18,5,2,2,1,5,0,G054B_M_SN,054B,1,1,1,0,3
3,C004,55,0,1,4,,1,18,5,2,2,1,5,0,G062C_F_DE,062C,2,0,4,1,4
3,C004,56,0,1,4,,1,18,5,2,2,1,5,0,G062C_F_DEwithAudio,062C,2,0,6,1,4
3,C004,57,0,1,4,,1,18,5,2,2,1,5,0,G062C_F_DN,062C,2,0,3,1,3
3,C004,58,0,1,4,,1,18,5,2,2,1,5,0,G062C_F_DNwithAudio,062C,2,0,5,1,4
3,C004,59,0,1,4,,1,18,5,2,2,1,5,0,G062C_F_SE,062C,2,0,2,1,4
3,C004,60,0,1,4,,1,18,5,2,2,1,5,0,G062C_F_SN,062C,2,0,1,1,4
3,C004,61,0,1,4,,1,18,5,2,2,1,5,0,G067B_F_DE,067B,1,0,4,1,6
3,C004,62,0,1,4,,1,18,5,2,2,1,5,0,G067B_F_DEwithAudio,067B,1,0,6,1,6
3,C004,63,0,1,4,,1,18,5,2,2,1,5,0,G067B_F_DN,067B,1,0,3,1,6
3,C004,64,0,1,4,,1,18,5,2,2,1,5,0,G067B_F_DNwithAudio,067B,1,0,5,1,6
3,C004,65,0,1,4,,1,18,5,2,2,1,5,0,G067B_F_SE,067B,1,0,2,1,6
3,C004,66,0,1,4,,1,18,5,2,2,1,5,0,G067B_F_SN,067B,1,0,1,1,6
3,C004,67,0,1,4,,1,18,5,2,2,1,5,0,G067C_M_DE,067C,2,1,4,0,7
3,C004,68,0,1,4,,1,18,5,2,2,1,5,0,G067C_M_DEwithAudio,067C,2,1,6,0,7
3,C004,69,0,1,4,,1,18,5,2,2,1,5,0,G067C_M_DN,067C,2,1,3,0,7
3,C004,70,0,1,4,,1,18,5,2,2,1,5,0,G067C_M_DNwithAudio,067C,2,1,5,0,7
3,C004,71,0,1,4,,1,18,5,2,2,1,5,0,G067C_M_SE,067C,2,1,2,0,7
3,C004,72,0,1,4,,1,18,5,2,2,1,5,0,G067C_M_SN,067C,2,1,1,0,8
3,C004,73,0,1,4,,1,18,5,2,2,1,5,0,G074A_M_DE,074A,0,1,4,0,4
3,C004,74,0,1,4,,1,18,5,2,2,1,5,0,G074A_M_DEwithAudio,074A,0,1,6,0,4
3,C004,75,0,1,4,,1,18,5,2,2,1,5,0,G074A_M_DN,074A,0,1,3,0,3
